,company,url
86,Liberty Oil Mills Ltd.,https://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/libertyoilmills/LOM
87,Liberty Phosphate Ltd.,https://www.moneycontrol.com/india/stockpricequote/fertilisers/libertyphosphate/LP02
88,Liberty Shoes Ltd.,https://www.moneycontrol.com/india/stockpricequote/leatherproducts/libertyshoes/LS02
89,Libord Finance Ltd.,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/libordfinance/LI08
90,Libord Securities Ltd.,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/libordsecurities/LS03
91,Libra Filaments Ltd.,https://www.moneycontrol.com/india/stockpricequote/textilesprocessing/librafilaments/LF05
92,LIC Dhan 88(I) Ltd.,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/licdhan88i/LIC03
93,LIC Dhanvikas Ltd.,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/licdhanvikas/LIC01
94,LIC Housing Finance Ltd.,https://www.moneycontrol.com/india/stockpricequote/financehousing/lichousingfinance/LIC
95,Life Insurance Corporation of India Ltd.,https://www.moneycontrol.com/india/stockpricequote/licindia/lifeinsurancecorporationindia/LIC09
96,LIC MF - LIC MF G-sec LT ETF - GO,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/licmflicmfgsecltetfgo/LIC05
97,LIC MF Exchange Traded Fund- Sensex Ltd.,https://www.moneycontrol.com/india/stockpricequote/licmfetf/licmfexchangetradedfundsensex/LIC10
98,LIC MF - LIC MF ETF - Nifty 100,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/licmflicmfetfnifty100/LIC9
99,LIC  MF ETF Nifty 50,https://www.moneycontrol.com/india/stockpricequote/licnifty/licmfetfnifty50/LIC07
100,LIC Mutual Fund - LIC MF EXCHANGE TRADED FUND - SE Ltd.,https://www.moneycontrol.com/india/stockpricequote/licsensexetf/licmutualfundlicmfexchangetradedfundse/LIC08
101,LIC MF G-sec LT ETF,https://www.moneycontrol.com/india/stockpricequote/licmfgseclt/licmfgsecltetf/LIC06
102,Lifeline Drugs & Pharma Ltd.,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/lifelinedrugspharma/LDP
103,Lifeline Injects Ltd.,https://www.moneycontrol.com/india/stockpricequote/hospitalsmedicalservices/lifelineinjects/LIL
104,Light Metal Industries Ltd.,https://www.moneycontrol.com/india/stockpricequote/aluminium/lightmetalindustries/LMI
105,Likhami Consulting Ltd.,https://www.moneycontrol.com/india/stockpricequote/financegeneral/likhamiconsulting/LC06
106,Likhitha Infrastructure Ltd.,https://www.moneycontrol.com/india/stockpricequote/infrastructure/likhithainfrastructure/LIL03
107,Lilac Exports Ltd.,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/lilacexports/LE
108,Lilac Power Ltd.,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/lilacpower/LP05
109,Lime Chemicals Ltd.,https://www.moneycontrol.com/india/stockpricequote/chemicals/limechemicals/LC01
110,Linaks Microelectronics Ltd.,https://www.moneycontrol.com/india/stockpricequote/linaksmicro/linaksmicroelectronics/LM
111,Linc Ltd.,https://www.moneycontrol.com/india/stockpricequote/linc/linc/LPP
112,Lincoln Pharmaceuticals Ltd.,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/lincolnpharmaceuticals/LP06
113,Linde India Ltd.,https://www.moneycontrol.com/india/stockpricequote/chemicals/lindeindia/BOC
114,Linear Industries Ltd.,https://www.moneycontrol.com/india/stockpricequote/trading/linearindustries/LP07
115,Link International Corporate Services Ltd.,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/linkinternationalcorporateservices/LIC02
116,Link Pharmachem Ltd.,https://www.moneycontrol.com/india/stockpricequote/chemicals/linkpharmachem/LP03
117,Linkhouse Industries Ltd.,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/linkhouseindustries/LI07
118,Linkson International Ltd.,https://www.moneycontrol.com/india/stockpricequote/trading/linksoninternational/LI9
119,Lintas Mercantile Ltd.,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/lintasmercantile/LML01
120,Lippi System Ltd.,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/lippisystem/LS04
121,Nippon India ETF Nifty 1D Rate Liquid BeES,https://www.moneycontrol.com/india/stockpricequote/liquidbees/nipponindiaetfnifty1drateliquidbees/LB
122,Liverpool Finance Ltd.,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/liverpoolfinance/LF09
123,LKP Finance Ltd.,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/lkpfinance/LKP
124,LKP Securities Ltd.,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/lkpsecurities/LKP01
125,Lloyd Cement Ltd.,https://www.moneycontrol.com/india/stockpricequote/cementmini/lloydcement/LC04
126,Lloyd Rock Fibres Ltd.,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/lloydrockfibres/LRF
127,Lloyds Finance Ltd.,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/lloydsfinance/LF
128,Lloyds Luxuries Ltd.,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/lloydsluxuries/LL06
129,Lloyds Metals and Energy Ltd.,https://www.moneycontrol.com/india/stockpricequote/steelspongeiron/lloydsmetalsenergy/LME
130,Lloyds Steels Industries Ltd.,https://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/lloydssteelsindustries/LSI02
131,LML Ltd.,https://www.moneycontrol.com/india/stockpricequote/auto23wheelers/lml/LML
132,LN Industries India Ltd.,https://www.moneycontrol.com/india/stockpricequote/textilesspinningsyntheticblended/lnindustriesindia/LNP
133,LNTF 2010AI Ltd.,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/lntf2010ai/LNT
134,LNTF 2010AII Ltd.,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/lntf2010aii/LNT01
135,Lohia Polyester Ltd.,https://www.moneycontrol.com/india/stockpricequote/textilesprocessing/lohiapolyester/LP04
136,Lohia Securities Ltd.,https://www.moneycontrol.com/india/stockpricequote/lohiasec/lohiasecurities/LS05
137,Lok Housing and Constructions Ltd.,https://www.moneycontrol.com/india/stockpricequote/constructioncontractinghousing/lokhousingconstructions/LHC
138,Lokesh Machines Ltd.,https://www.moneycontrol.com/india/stockpricequote/machinetools/lokeshmachines/LMS
139,Lokmanya Industries Ltd.,https://www.moneycontrol.com/india/stockpricequote/hospitalsmedicalservices/lokmanyaindustries/LIL02
140,Longview Tea Company Ltd.,https://www.moneycontrol.com/india/stockpricequote/plantationsteacoffee/longviewteacompany/LTC01
141,Looks Health Services Ltd.,https://www.moneycontrol.com/india/stockpricequote/hospitalsmedicalservices/lookshealthservices/MHS
142,Lord Krishna Bank Ltd.,https://www.moneycontrol.com/india/stockpricequote/banksprivatesector/lordkrishnabank/LKB
143,Lords Chemicals Ltd.,https://www.moneycontrol.com/india/stockpricequote/chemicals/lordschemicals/LC02
